"CODE INTERVENTION","No DESIGNATION","No INTERVENTION","COMMENTAIRE DE SIG","CENTRE","ZONE","REFINT","ETATPIDICOMP","DTPASSPIDICOMP","HEUREPASSPIDICOMP","DTETATPIDICOMP","HEURETATPIDICOMP","DTPREMPLG","HRPREMPLG","FTTH_IMM_OP","FTTH_TYPE_RAC","FTTH_TYPE_SITE","FTTH_ADDUCTABILITE","LIBMATFTTH","REMMATFTTH","REFOCEANE","DISPOSITIF_SPX"
"IQPFTH","297890571","22766346","","PLL","16","46641553","TA\TC\TR\TR\TR\TC\TR","11/04/2023\11/04/2023\21/04/2023\26/04/2023\27/04/2023\05/05/2023\05/05/2023","15:45\16:55\01:35\11:05\15:04\12:14\16:07","11/04/2023\11/04/2023\21/04/2023\26/04/2023\27/04/2023\05/05/2023\05/05/2023","15:45\16:55\01:35\11:05\15:04\12:14\16:07","4/20/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD\LIVEBOX:Livebox 6","Deja detenu\Livraison en point relais","",""
"IQPFTH","297675621","22790351","","AZN","0","47111089","TA\TC","21/04/2023\13/05/2023","15:46\09:14","21/04/2023\13/05/2023","15:46\09:14","5/15/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQPFTH","223631968","22828171","","2NC","25","47298903","TA","5/10/2023","6:55","5/10/2023","6:55","6/2/2023","13:00","FIBRE44 (FI44)","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299712417","22583119","","RNA","3","46043965","TA","1/31/2023","8:06","1/31/2023","8:06","2/14/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","297784006","22815697","","PLL","0","47239149","TA\TC\TR","03/05/2023\09/05/2023\10/05/2023","14:45\20:12\15:02","03/05/2023\09/05/2023\10/05/2023","14:45\20:12\15:02","5/10/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Deja detenu\Deja detenu","",""
"IQPFTH","299003299","22824709","","CGN","13","47281835","TA","5/6/2023","13:00","5/6/2023","13:00","5/19/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297523797","22733494","","AUY","26","46837912","TA","3/30/2023","12:51","3/30/2023","12:51","4/13/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298190051","22841324","","LER","1","47367206","","","","","","5/26/2023","13:00","","","","","","","",""
"IQPFTH","299005929","22804085","","SSV","52","47179394","TA\TC\TR","28/04/2023\10/05/2023\11/05/2023","20:50\16:14\14:11","28/04/2023\10/05/2023\11/05/2023","20:50\16:14\14:11","5/11/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 4","Deja detenu","",""
"IQPFTH","297400059","22810727","","CPO","0","47213542","TA","5/8/2023","9:53","5/8/2023","9:53","5/23/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","298194640","22785368","","LER","3","47085487","TA\TC\TR\TR","20/04/2023\03/05/2023\04/05/2023\10/05/2023","08:06\17:33\12:49\09:23","20/04/2023\03/05/2023\04/05/2023\10/05/2023","08:06\17:33\12:49\09:23","5/4/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","298520924","22820963","","SCA","8","47264764","TA","5/5/2023","8:46","5/5/2023","8:46","5/23/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","297705537","22798652","","MLT","7","47153787","TA\TC","26/04/2023\13/05/2023","08:06\09:11","26/04/2023\13/05/2023","08:06\09:11","5/12/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV 4","Deja detenu","",""
"IQCFTH","299050766","22838011","","MAL","67","47348189","TA","5/11/2023","12:45","5/11/2023","12:45","5/16/2023","15:00","FT","quadri-fibre","Immeuble","","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Remis au client\Remis au client","",""
"IQPFTH","298934519","22825071","","PLD","5","46923289","TA\TC","05/05/2023\12/05/2023","10:45\18:13","05/05/2023\12/05/2023","10:45\18:13","5/15/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Deja detenu","",""
"IQPFTH","297700758","22778270","","MLT","7","47051344","TA\TC\TR\TR","19/04/2023\04/05/2023\06/05/2023\10/05/2023","17:45\16:20\10:28\11:03","19/04/2023\04/05/2023\06/05/2023\10/05/2023","17:45\16:20\10:28\11:03","5/5/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297750419","22838307","","PLM","4","47350142","","","","","","5/30/2023","13:00","","","","","","","",""
"IQPFTH","296614749","22826518","","LAN","4","47290385","TA","5/10/2023","8:06","5/10/2023","8:06","5/24/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","296471677","22828174","","ROC","2","47298923","TA","5/10/2023","9:50","5/10/2023","9:50","5/23/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","296931095","22824716","","PEL","1","47281850","TA","5/6/2023","8:06","5/6/2023","8:06","5/19/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQLFTH","297010536","22802045","","VSR","89","47168900","TA\TC\TR","26/04/2023\06/05/2023\10/05/2023","17:50\11:48\11:16","26/04/2023\06/05/2023\10/05/2023","17:50\11:48\11:16","5/9/2023","15:00","FT","mono-fibre","","","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","229000564","22835315","","LPZ","4","46923298","TA","5/10/2023","15:45","5/10/2023","15:45","5/16/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","223633103","22798653","","2NG","20","47153797","TA\TC\TR","26/04/2023\11/05/2023\12/05/2023","06:55\17:25\21:19","26/04/2023\11/05/2023\12/05/2023","06:55\17:25\21:19","5/12/2023","14:00","FIBRE44 (FI44)","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","296949970","22810732","","LAU","50","47213558","TA","5/2/2023","13:47","5/2/2023","13:47","5/17/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","297453717","22813976","","CPO","0","47230633","TA","5/8/2023","8:05","5/8/2023","8:05","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297584749","22828176","","BAD","20","47298929","TA","5/9/2023","19:47","5/9/2023","19:47","5/24/2023","13:00","FT","mono-fibre","Maison individuelle","2- etude light","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","299149313","22835068","","SDB","1","47333078","TA","5/12/2023","12:51","5/12/2023","12:51","5/19/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","298937292","22796974","","CRO","4","47145265","TA","5/6/2023","12:50","5/6/2023","12:50","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQLFTH","299563338","22837819","","DID","123","46451797","TA","5/11/2023","12:45","5/11/2023","12:45","5/23/2023","13:00","THDB","mono-fibre","Immeuble","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","298932804","22824721","","KOF","2","47281859","TA","5/6/2023","18:50","5/6/2023","18:50","6/2/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298253909","22824723","","LES","6","47281863","TA\TC","06/05/2023\12/05/2023","13:00\18:17","06/05/2023\12/05/2023","13:00\18:17","5/15/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","296363518","22819510","","NDP","4","47256252","","","","","","5/25/2023","8:00","","","","","","","",""
"IQPFTH","298197184","22838310","","LER","2","47350160","TA","5/13/2023","11:50","5/13/2023","11:50","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297700931","22833225","","PLM","4","47324550","","","","","","6/19/2023","8:00","","","","","","","",""
"IQPFTH","223288431","22788502","","PAT","420","47102591","TA\TC\TR","20/04/2023\24/04/2023\25/04/2023","14:45\19:58\16:22","20/04/2023\24/04/2023\25/04/2023","14:45\19:58\16:22","4/25/2023","13:00","FT","mono-fibre","","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","297669015","22820969","","GN3","3","47264794","TA","5/8/2023","8:05","5/8/2023","8:05","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","297781486","22828180","","CLE","5","47298942","TA","5/10/2023","8:08","5/10/2023","8:08","5/26/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","298072019","22791700","","PGT","0","47119669","TA\TC","21/04/2023\12/05/2023","14:46\18:23","21/04/2023\12/05/2023","14:46\18:23","5/15/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","296618042","22808933","","PHN","17","47205042","TA","4/29/2023","8:05","4/29/2023","8:05","5/16/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","296614994","22824731","","LAN","4","47281875","TA","5/6/2023","13:03","5/6/2023","13:03","5/17/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","296856929","22826524","","CL5","12","47290413","TA","5/6/2023","13:00","5/6/2023","13:00","6/19/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Remis au client","",""
"IQPFTH","296130467","22798657","","CAC","3","47153826","TA","4/28/2023","8:06","4/28/2023","8:06","6/12/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","223373139","22772984","","CGN","13","47025771","TA\TC\TR\TR","15/04/2023\04/05/2023\05/05/2023\11/05/2023","08:05\17:29\10:36\23:14","15/04/2023\04/05/2023\05/05/2023\11/05/2023","08:05\17:29\10:36\23:14","5/5/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297894139","22705008","","BLZ","1","46692829","TA","3/21/2023","11:51","3/21/2023","11:51","6/27/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","223464091","22711385","","IFF","6","46726977","TA","3/26/2023","8:06","3/26/2023","8:06","5/23/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297786963","22828183","","BRD","10","47298956","TA","5/10/2023","8:08","5/10/2023","8:08","6/8/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","229023954","22760398","","LPZ","1","46966013","TA\TC\TR\TR","15/04/2023\06/05/2023\09/05/2023\12/05/2023","15:46\11:58\15:01\11:14","15/04/2023\06/05/2023\09/05/2023\12/05/2023","15:46\11:58\15:01\11:14","5/9/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","298936009","22810741","","CRO","11","47213587","TA\TC\TR","03/05/2023\09/05/2023\11/05/2023","08:45\16:47\11:17","03/05/2023\09/05/2023\11/05/2023","08:45\16:47\11:17","5/10/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQLFTH","298070929","22838016","","BRO","301","47348208","TA","5/12/2023","14:50","5/12/2023","14:50","5/27/2023","10:00","FT","mono-fibre","Immeuble","","DECODEUR_1:Decodeur TV UHD\LIVEBOX:Livebox play","Deja detenu\Deja detenu","",""
"IQPFTH","223086457","22733322","","CNS","0","46487942","TA\TC\TR\TR\TR\TR\TR","29/03/2023\10/04/2023\11/04/2023\18/04/2023\25/04/2023\03/05/2023\11/05/2023","10:45\14:29\14:24\10:31\17:41\12:39\12:55","29/03/2023\10/04/2023\11/04/2023\18/04/2023\25/04/2023\03/05/2023\11/05/2023","10:45\14:29\14:24\10:31\17:41\12:39\12:55","4/11/2023","13:00","SFR FTTH (SFOR)","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","297491236","22833230","","CPO","0","47324569","TA","5/12/2023","8:06","5/12/2023","8:06","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQSFTH","229003805","22772678","","BRN","0","47024472","TA","4/13/2023","12:50","4/13/2023","12:50","5/16/2023","15:00","FT","mono-fibre","","","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Remis au client\Remis au client","",""
"IQPFTH","297816378","22797745","","PLY","8","38864411","TA","4/24/2023","12:45","4/24/2023","12:45","6/5/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:UHD90","Livraison a domicile\Deja detenu","",""
"IQPFTH","297671731","22833942","","ELB","9","47059932","TA","5/10/2023","9:50","5/10/2023","9:50","5/17/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298197206","22838314","","LER","1","47350190","TA","5/13/2023","11:55","5/13/2023","11:55","6/15/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","296611032","22833232","","PHN","17","47324579","TA","5/12/2023","8:06","5/12/2023","8:06","5/23/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297897475","22840397","","BLZ","13","46761137","TA","5/12/2023","10:46","5/12/2023","10:46","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","223513805","22800583","","FOU","23","47162379","TA","4/25/2023","10:46","4/25/2023","10:46","6/30/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Remis au client","",""
"IQPFTH","296463761","22841337","","CAV","10","47367268","","","","","","5/23/2023","13:00","","","","","","","",""
"IQPFTH","296441260","22831863","","SAM","32","47316046","","","","","","6/2/2023","13:00","","","","","","","",""
"IQPFTH","297701817","22820971","","PLM","23","47264828","","","","","","6/7/2023","13:00","","","","","","","",""
"IQPFTH","297702377","22791706","","MLT","4","47119701","TA","4/22/2023","8:05","4/22/2023","8:05","5/24/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","298194021","22781687","","LER","3","47068485","TA\TC\TR","19/04/2023\10/05/2023\11/05/2023","20:51\16:59\10:56","19/04/2023\10/05/2023\11/05/2023","20:51\16:59\10:56","5/11/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","299067286","22640577","","BEE","11","46359915","TA","2/21/2023","11:58","2/21/2023","11:58","3/31/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Deja detenu","",""
"IQPFTH","298197446","22839641","","TGC","4","47358744","TA","5/13/2023","11:50","5/13/2023","11:50","5/25/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","298523417","22819514","","SCA","2","47256300","TA","5/5/2023","8:06","5/5/2023","8:06","5/22/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","296474584","22818366","","CAV","7","46914823","TA","5/3/2023","9:50","5/3/2023","9:50","5/15/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298076188","22833237","","PDZ","2","47324601","TA","5/12/2023","8:06","5/12/2023","8:06","5/23/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","296254984","22810751","","MDC","0","47213620","TA","5/10/2023","19:47","5/10/2023","19:47","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQPFTH","299173012","22731300","","BCG","11","46829456","TA","3/30/2023","12:51","3/30/2023","12:51","5/22/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","296336252","22805487","","PHN","17","47188010","TA","4/28/2023","11:51","4/28/2023","11:51","5/16/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","223302642","22772991","","MDB","5","47025808","TA\TC","19/04/2023\12/05/2023","13:50\18:52","19/04/2023\12/05/2023","13:50\18:52","5/13/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298746760","22819519","","PLB","29","47256310","TA","5/5/2023","8:08","5/5/2023","8:08","5/16/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298937162","22795380","","CRO","4","47136793","TA\TC\TR\TR","25/04/2023\28/04/2023\03/05/2023\11/05/2023","18:50\16:39\10:00\10:17","25/04/2023\28/04/2023\03/05/2023\11/05/2023","18:50\16:39\10:00\10:17","5/2/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","297896528","22800601","","BRD","10","47162406","TA","5/6/2023","15:45","5/6/2023","15:45","5/25/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297491272","22828189","","CPO","0","47298998","TA","5/10/2023","17:48","5/10/2023","17:48","6/2/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","297455227","22807533","","VSP","91","47196554","TA\TC","28/04/2023\12/05/2023","08:06\16:38","28/04/2023\12/05/2023","08:06\16:38","5/13/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","223463218","22810753","","SSE","0","47213629","TA\TC\TR","02/05/2023\10/05/2023\11/05/2023","13:47\17:56\14:47","02/05/2023\10/05/2023\11/05/2023","13:47\17:56\14:47","5/11/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","229023967","22835075","","PDZ","2","47333148","TA","5/12/2023","8:06","5/12/2023","8:06","5/19/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","296147872","22833239","","ROC","6","47324612","TA","5/12/2023","8:06","5/12/2023","8:06","5/23/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
